"seqnames" "start" "end" "width" "strand" "value_pos" "peak" "feature" "feature.ranges.start" "feature.ranges.end" "feature.ranges.width" "feature.strand" "distance" "insideFeature" "distanceToSite" "gene_name"
"chrX" 140271029 140271719 691 "*" 0.526172600551373 "X138" "ENSG00000261212" 140267420 140267773 354 "-" 3255 "upstream" 3255 "RP3-507I15.2"
"chrX" 140271029 140271719 691 "*" 0.526172600551373 "X138" "ENSG00000182195" 140269934 140271310 1377 "-" 0 "overlapStart" 0 "LDOC1"
"chrX" 153639778 153640674 897 "*" 0.52579108140825 "X139" "ENSG00000102125" 153639854 153650065 10212 "+" 0 "overlapStart" 0 "TAZ"
"chrX" 153639778 153640674 897 "*" 0.52579108140825 "X139" "ENSG00000013563" 153629579 153640449 10871 "-" 0 "overlapStart" 0 "DNASE1L1"
"chrX" 146992908 146993778 871 "*" 0.525061343428972 "X140" "ENSG00000102081" 146993469 147032645 39177 "+" 0 "overlapStart" 0 "FMR1"
"chrX" 146992908 146993778 871 "*" 0.525061343428972 "X140" "ENSG00000268066" 146990949 146993335 2387 "-" 0 "overlapStart" 0 "FMR1-AS1"
"chrX" 153046175 153046894 720 "*" 0.583106258157999 "X141" "ENSG00000184343" 153041867 153051187 9321 "+" 0 "inside" 4307 "SRPK3"
"chrX" 153718691 153719406 716 "*" 0.524390569214543 "X142" "ENSG00000102178" 153712056 153715009 2954 "-" 3681 "upstream" 3681 "UBL4A"
"chrX" 153718691 153719406 716 "*" 0.524390569214543 "X142" "ENSG00000126903" 153715645 153719016 3372 "-" 0 "overlapStart" 0 "SLC10A3"
"chrX" 153718691 153719406 716 "*" 0.524390569214543 "X142" "ENSG00000264783" 153722476 153722545 70 "+" 3069 "upstream" 3069 "BX664739.1"
"chrX" 85403057 85403636 580 "*" 0.523211760652695 "X143" "ENSG00000126733" 85403462 86087607 684146 "+" 0 "overlapStart" 0 "DACH2"
"chrX" 12809156 12809773 618 "*" 0.522938872201519 "X145" "ENSG00000101911" 12809474 12842341 32868 "+" 0 "overlapStart" 0 "PRPS2"
"chrX" 53111116 53112003 888 "*" 0.522429405504686 "X147" "ENSG00000184205" 53111549 53117722 6174 "+" 0 "overlapStart" 0 "TSPYL2"
"chrX" 152954589 152954965 377 "*" 0.579652344679325 "X148" "ENSG00000130821" 152953554 152962048 8495 "+" 0 "inside" 1034 "SLC6A8"
"chrX" 152954589 152954965 377 "*" 0.579652344679325 "X148" "ENSG00000130822" 152935185 152954465 19281 "-" 123 "upstream" 123 "PNCK"
"chrX" 23801037 23801656 620 "*" 0.521242749867121 "X150" "ENSG00000233785" 23791109 23801073 9965 "-" 0 "overlapStart" 0 "RP13-314C10.5"
"chrX" 23801037 23801656 620 "*" 0.521242749867121 "X150" "ENSG00000130066" 23801290 23804343 3054 "+" 0 "overlapStart" 0 "SAT1"
"chrX" 70473929 70474184 256 "*" 0.521013636942759 "X151" "ENSG00000147130" 70459474 70474996 15523 "-" 0 "inside" 811 "ZMYM3"
"chrX" 46696086 46696474 389 "*" 0.520184229161874 "X152" "ENSG00000102218" 46696375 46741793 45419 "+" 0 "overlapStart" 0 "RP2"
"chrX" 53461213 53461709 497 "*" 0.519620268085349 "X153" "LRG_450" 53458206 53461323 3118 "-" 0 "overlapStart" 0 "LRG_450"
"chrX" 53461213 53461709 497 "*" 0.519620268085349 "X153" "ENSG00000072506" 53458206 53461320 3115 "-" 0 "overlapStart" 0 "HSD17B10"
"chrX" 53461213 53461709 497 "*" 0.519620268085349 "X153" "ENSG00000233250" 53459670 53459979 310 "-" 1233 "upstream" 1233 "RP3-339A18.6"
"chrX" 70752639 70753023 385 "*" 0.517713495679125 "X154" "ENSG00000215120" 70747664 70750075 2412 "-" 2563 "upstream" 2563 "AL590763.5"
"chrX" 70752639 70753023 385 "*" 0.517713495679125 "X154" "ENSG00000147162" 70752933 70795747 42815 "+" 0 "overlapStart" 0 "OGT"
"chrX" 102862559 102863013 455 "*" 0.517065123636477 "X155" "ENSG00000196507" 102862379 102884618 22240 "+" 0 "inside" 179 "TCEAL3"
"chrX" 122696026 122696417 392 "*" 0.645855391631176 "X157" "ENSG00000228466" 122695493 122696817 1325 "+" 0 "inside" 532 "TUBB4AP1"
"chrX" 67653156 67653925 770 "*" 0.516256320953985 "X158" "ENSG00000079482" 67262186 67653755 391570 "-" 0 "overlapStart" 0 "OPHN1"
"chrX" 53713491 53713885 395 "*" 0.516173426918279 "X159" "ENSG00000086758" 53559057 53713673 154617 "-" 0 "overlapStart" 0 "HUWE1"
"chrX" 152759883 152760493 611 "*" 0.572746885760699 "X160" "ENSG00000182492" 152760397 152775012 14616 "+" 0 "overlapStart" 0 "BGN"
"chrX" 152759883 152760493 611 "*" 0.572746885760699 "X160" "ENSG00000213397" 152713124 152760978 47855 "-" 0 "inside" 484 "HAUS7"
"chrX" 35937617 35938047 431 "*" 0.515324368695859 "X161" "ENSG00000165164" 35937851 36008269 70419 "+" 0 "overlapStart" 0 "CXorf22"
"chrX" 106871260 106872025 766 "*" 0.51522102199002 "X162" "LRG_264" 106871654 106894256 22603 "+" 0 "overlapStart" 0 "LRG_264"
"chrX" 106871260 106872025 766 "*" 0.51522102199002 "X162" "ENSG00000147224" 106871737 106894256 22520 "+" 0 "overlapStart" 0 "PRPS1"
"chrX" 105854952 105855386 435 "*" 0.514632182064612 "X163" "ENSG00000147231" 105855160 105922672 67513 "+" 0 "overlapStart" 0 "CXorf57"
"chrX" 103401252 103402124 873 "*" 0.514423248684379 "X164" "ENSG00000176274" 103343898 103401708 57811 "-" 0 "overlapStart" 0 "SLC25A53"
"chrX" 134478461 134479169 709 "*" 0.514404589715838 "X165" "ENSG00000186376" 134382867 134478012 95146 "-" 448 "upstream" 448 "ZNF75D"
"chrX" 134478461 134479169 709 "*" 0.514404589715838 "X165" "ENSG00000173275" 134478721 134497077 18357 "+" 0 "overlapStart" 0 "ZNF449"
"chrX" 129299788 129300230 443 "*" 0.513948182632261 "X166" "ENSG00000156709" 129263337 129299861 36525 "-" 0 "overlapStart" 0 "AIFM1"
"chrX" 21776178 21776494 317 "*" 0.641809642456817 "X167" "ENSG00000091482" 21724090 21776281 52192 "-" 0 "overlapStart" 0 "SMPX"
"chrX" 55115294 55115535 242 "*" 0.638325411271331 "X168" "ENSG00000234068" 55115441 55119275 3835 "+" 0 "overlapStart" 0 "PAGE2"
"chrX" 80457315 80457709 395 "*" 0.510430547292002 "X169" "ENSG00000198157" 80369200 80457441 88242 "-" 0 "overlapStart" 0 "HMGN5"
"chrX" 80457315 80457709 395 "*" 0.510430547292002 "X169" "ENSG00000131171" 80457442 80554046 96605 "+" 0 "overlapStart" 0 "SH3BGRL"
"chrX" 30265129 30265447 319 "*" 0.637671115595835 "X170" "ENSG00000214107" 30261847 30270155 8309 "+" 0 "inside" 3281 "MAGEB1"
"chrX" 40506749 40507270 522 "*" 0.508086837079327 "X171" "ENSG00000185753" 40488285 40506819 18535 "-" 0 "overlapStart" 0 "CXorf38"
"chrX" 20159528 20160252 725 "*" 0.506769016688967 "X173" "ENSG00000173674" 20142636 20159962 17327 "-" 0 "overlapStart" 0 "EIF1AX"
"chrX" 53449423 53449900 478 "*" 0.504117252938648 "X174" "ENSG00000158423" 53449639 53458059 8421 "+" 0 "overlapStart" 0 "RIBC1"
"chrX" 53449423 53449900 478 "*" 0.504117252938648 "X174" "ENSG00000072501" 53401070 53449677 48608 "-" 0 "overlapStart" 0 "SMC1A"
"chrX" 15683007 15683427 421 "*" 0.627693955382025 "X175" "ENSG00000147003" 15645441 15683154 37714 "-" 0 "overlapStart" 0 "TMEM27"
"chrX" 44731813 44732455 643 "*" 0.501759348725141 "X176" "ENSG00000147050" 44732757 44971847 239091 "+" 301 "upstream" 301 "KDM6A"
"chrX" 38660266 38660704 439 "*" 0.556864570433503 "X177" "ENSG00000165175" 38660685 38665790 5106 "+" 0 "overlapStart" 0 "MID1IP1"
"chrX" 129402809 129403083 275 "*" 0.555341295068377 "X179" "ENSG00000056277" 129336685 129402873 66189 "-" 0 "overlapStart" 0 "ZNF280C"
"chrX" 115594046 115594242 197 "*" 0.622385761028429 "X180" "ENSG00000204019" 115592849 115594164 1316 "-" 0 "overlapStart" 0 "CT83"
"chrX" 34148722 34149485 764 "*" 0.613001616550255 "X181" "ENSG00000185448" 34147869 34150447 2579 "-" 0 "inside" 961 "FAM47A"
"chrX" 100183764 100184535 772 "*" 0.541479702262216 "X182" "ENSG00000182489" 100168431 100184422 15992 "-" 0 "overlapStart" 0 "XKRX"
"chrX" 24665074 24665669 596 "*" 0.540078234247733 "X183" "ENSG00000236836" 24668190 24676354 8165 "+" 2520 "upstream" 2520 "PCYT1B-AS1"
"chrX" 35816333 35816656 324 "*" 0.607407635465156 "X184" "ENSG00000189023" 35816459 35821852 5394 "+" 0 "overlapStart" 0 "MAGEB16"
"chrX" 117957489 117957786 298 "*" 0.536536743048454 "X185" "ENSG00000174460" 117957753 117960931 3179 "+" 0 "overlapStart" 0 "ZCCHC12"
"chrX" 141292903 141293344 442 "*" 0.603362075032484 "X186" "ENSG00000046774" 141290131 141293076 2946 "-" 0 "overlapStart" 0 "MAGEC2"
"chrX" 134049257 134049678 422 "*" 0.535147011186477 "X187" "ENSG00000101928" 134021656 134049297 27642 "-" 0 "overlapStart" 0 "MOSPD1"
"chrX" 101770958 101772051 1094 "*" 0.534256921242884 "X189" "ENSG00000158164" 101768604 101771712 3109 "-" 0 "overlapStart" 0 "TMSB15A"
"chrX" 114468096 114468879 784 "*" 0.532425062770913 "X190" "ENSG00000130224" 114345185 114468635 123451 "-" 0 "overlapStart" 0 "LRCH2"
"chrX" 48776125 48776812 688 "*" 0.532348148422153 "X191" "ENSG00000102096" 48770459 48776301 5843 "-" 0 "overlapStart" 0 "PIM2"
"chrX" 6146608 6147299 692 "*" 0.531232334733389 "X192" "ENSG00000146938" 5758678 6146904 388227 "-" 0 "overlapStart" 0 "NLGN4X"
"chrX" 48814580 48815125 546 "*" 0.530627311864894 "X193" "ENSG00000068308" 48779305 48815648 36344 "-" 0 "inside" 522 "OTUD5"
"chrX" 70364353 70364775 423 "*" 0.596011156342286 "X194" "ENSG00000196338" 70364681 70391051 26371 "+" 0 "overlapStart" 0 "NLGN3"
"chrX" 134124839 134125259 421 "*" 0.529773781922351 "X195" "ENSG00000184785" 134124968 134126501 1534 "+" 0 "overlapStart" 0 "SMIM10"
"chrX" 17392798 17393772 975 "*" 0.527849698823832 "X196" "ENSG00000188158" 17393543 17754114 360572 "+" 0 "overlapStart" 0 "NHS"
"chrX" 63614857 63615495 639 "*" 0.525208890188621 "X198" "ENSG00000102043" 63444187 63615333 171147 "-" 0 "overlapStart" 0 "MTMR8"
"chrX" 134555540 134555839 300 "*" 0.524399311163998 "X199" "ENSG00000178947" 134555868 134561999 6132 "+" 28 "upstream" 28 "LINC00086"
"chrX" 47509884 47510589 706 "*" 0.524002117870101 "X200" "ENSG00000126767" 47494920 47510003 15084 "-" 0 "overlapStart" 0 "ELK1"
"chrX" 153656771 153657411 641 "*" 0.523967089015633 "X201" "ENSG00000071553" 153656978 153664862 7885 "+" 0 "overlapStart" 0 "ATP6AP1"
"chrX" 153656771 153657411 641 "*" 0.523967089015633 "X201" "ENSG00000197180" 153656537 153656795 259 "-" 0 "overlapStart" 0 "BX936347.1"
"chrX" 48366824 48367230 407 "*" 0.523938604911655 "X202" "ENSG00000102312" 48367350 48379202 11853 "+" 119 "upstream" 119 "PORCN"
"chrX" 48366824 48367230 407 "*" 0.523938604911655 "X202" "ENSG00000224292" 48364911 48367226 2316 "-" 0 "overlapStart" 0 "AF196972.9"
"chrX" 128913578 128913980 403 "*" 0.589341927384949 "X203" "ENSG00000122122" 128913955 128929177 15223 "+" 0 "overlapStart" 0 "SASH3"
"chrX" 49126087 49126486 400 "*" 0.52380707237614 "X204" "ENSG00000049768" 49106897 49121288 14392 "-" 4798 "upstream" 4798 "FOXP3"
"chrX" 49126087 49126486 400 "*" 0.52380707237614 "X204" "LRG_62" 49106897 49121288 14392 "-" 4798 "upstream" 4798 "LRG_62"
"chrX" 49126087 49126486 400 "*" 0.52380707237614 "X204" "ENSG00000049769" 49126306 49157929 31624 "+" 0 "overlapStart" 0 "PPP1R3F"
"chrX" 49126087 49126486 400 "*" 0.52380707237614 "X204" "ENSG00000270012" 49129517 49132231 2715 "+" 3030 "upstream" 3030 "LL0XNC01-7P3.1"
"chrX" 153744216 153744915 700 "*" 0.523591309444202 "X205" "ENSG00000071889" 153733350 153744566 11217 "-" 0 "overlapStart" 0 "FAM3A"
"chrX" 125686801 125687207 407 "*" 0.588470154890466 "X206" "ENSG00000198889" 125683369 125686834 3466 "-" 0 "overlapStart" 0 "DCAF12L1"
"chrX" 54209148 54209968 821 "*" 0.522516564824106 "X207" "ENSG00000184083" 54094757 54209714 114958 "-" 0 "overlapStart" 0 "FAM120C"
"chrX" 137793665 137794408 744 "*" 0.522114192835787 "X208" "ENSG00000226031" 137793614 137798779 5166 "+" 0 "inside" 50 "FGF13-AS1"
"chrX" 38420326 38421078 753 "*" 0.521935839289565 "X209" "ENSG00000156298" 38420623 38548169 127547 "+" 0 "overlapStart" 0 "TSPAN7"
"chrX" 50556710 50557522 813 "*" 0.521020093370436 "X210" "ENSG00000158352" 50334647 50557302 222656 "-" 0 "overlapStart" 0 "SHROOM4"
"chrX" 77394723 77395543 821 "*" 0.520033357493351 "X211" "ENSG00000187325" 77385245 77395203 9959 "-" 0 "overlapStart" 0 "TAF9B"
"chrX" 77041452 77042040 589 "*" 0.519884115479005 "X212" "ENSG00000085224" 76760356 77041702 281347 "-" 0 "overlapStart" 0 "ATRX"
"chrX" 134165954 134166347 394 "*" 0.519733793236892 "X213" "ENSG00000134590" 134166333 134167576 1244 "+" 0 "overlapStart" 0 "FAM127A"
"chrX" 21857475 21857796 322 "*" 0.519489867365256 "X214" "ENSG00000012174" 21857754 21903542 45789 "+" 0 "overlapStart" 0 "MBTPS2"
"chrX" 149861526 149861947 422 "*" 0.518812178589041 "X215" "ENSG00000063601" 149861435 149933576 72142 "+" 0 "inside" 90 "MTMR1"
"chrX" 129473599 129474199 601 "*" 0.518440704898614 "X216" "ENSG00000102078" 129473874 129507335 33462 "+" 0 "overlapStart" 0 "SLC25A14"
"chrX" 154444148 154444717 570 "*" 0.518108992770564 "X217" "ENSG00000224978" 154441199 154441916 718 "-" 2231 "upstream" 2231 "RP13-228J13.9"
"chrX" 107019005 107019610 606 "*" 0.51778993811351 "X218" "ENSG00000157514" 106956451 107020572 64122 "-" 0 "inside" 961 "TSC22D3"
"chrX" 107019005 107019610 606 "*" 0.51778993811351 "X218" "ENSG00000170935" 107020963 107037912 16950 "+" 1352 "upstream" 1352 "NCBP2L"
"chrX" 139865953 139866657 705 "*" 0.582153948440884 "X220" "ENSG00000184258" 139865425 139866723 1299 "-" 0 "inside" 65 "CDR1"
"chrX" 118370063 118370461 399 "*" 0.517245569425275 "X221" "ENSG00000101856" 118370216 118378429 8214 "+" 0 "overlapStart" 0 "PGRMC1"
"chrX" 2846893 2847561 669 "*" 0.51689230243283 "X222" "ENSG00000006756" 2822011 2847392 25382 "-" 0 "overlapStart" 0 "ARSD"
"chrX" 119077171 119077820 650 "*" 0.516661261454077 "X223" "ENSG00000101882" 119059014 119077735 18722 "-" 0 "overlapStart" 0 "NKAP"
"chrX" 128674000 128674369 370 "*" 0.516487126468973 "X224" "ENSG00000122126" 128673826 128726538 52713 "+" 0 "inside" 173 "OCRL"
"chrX" 133506996 133507742 747 "*" 0.516021300836124 "X225" "ENSG00000156531" 133507283 133562820 55538 "+" 0 "overlapStart" 0 "PHF6"
"chrX" 130036695 130037545 851 "*" 0.515239050277494 "X226" "ENSG00000165675" 129757350 130037208 279859 "-" 0 "overlapStart" 0 "ENOX2"
"chrX" 55026135 55027018 884 "*" 0.515192198067605 "X227" "ENSG00000158571" 54959394 55024967 65574 "-" 1167 "upstream" 1167 "PFKFB1"
"chrX" 55026135 55027018 884 "*" 0.515192198067605 "X227" "ENSG00000169188" 55026790 55035490 8701 "+" 0 "overlapStart" 0 "APEX2"
"chrX" 53350498 53351168 671 "*" 0.514795253149798 "X228" "ENSG00000124313" 53262058 53350522 88465 "-" 0 "overlapStart" 0 "IQSEC2"
"chrX" 53350498 53351168 671 "*" 0.514795253149798 "X228" "ENSG00000226299" 53352187 53353019 833 "+" 1018 "upstream" 1018 "RP6-29D12.4"
"chrX" 53350498 53351168 671 "*" 0.514795253149798 "X228" "ENSG00000207408" 53353767 53353879 113 "+" 2598 "upstream" 2598 "Y_RNA"
"chrX" 8699941 8700576 636 "*" 0.514199636766404 "X229" "ENSG00000011201" 8496915 8700227 203313 "-" 0 "overlapStart" 0 "KAL1"
"chrX" 153236770 153237117 348 "*" 0.513910288422844 "X230" "ENSG00000172534" 153213004 153237258 24255 "-" 0 "inside" 140 "HCFC1"
"chrX" 153236770 153237117 348 "*" 0.513910288422844 "X230" "ENSG00000177854" 153237778 153248646 10869 "+" 660 "upstream" 660 "TMEM187"
"chrX" 48979771 48980258 488 "*" 0.513876557615898 "X231" "ENSG00000068394" 48970334 48980151 9818 "-" 0 "overlapStart" 0 "GPKOW"
"chrX" 99891595 99892067 473 "*" 0.513650216920837 "X232" "ENSG00000000003" 99883667 99894988 11322 "-" 0 "inside" 2920 "TSPAN6"
"chrX" 102941498 102941928 431 "*" 0.512777432356087 "X234" "ENSG00000231154" 102942212 102946700 4489 "+" 283 "upstream" 283 "MORF4L2-AS1"
"chrX" 102941498 102941928 431 "*" 0.512777432356087 "X234" "ENSG00000123562" 102930424 102943086 12663 "-" 0 "inside" 1157 "MORF4L2"
"chrX" 70797476 70798346 871 "*" 0.657585766572494 "X235" "ENSG00000147174" 70798261 70833433 35173 "+" 0 "overlapStart" 0 "ACRC"
"chrX" 15808073 15809023 951 "*" 0.502592168296475 "X236" "ENSG00000169249" 15808595 15841383 32789 "+" 0 "overlapStart" 0 "ZRSR2"
"chrX" 153523329 153523597 269 "*" 0.645623126072305 "X237" "ENSG00000185254" 153498930 153523796 24867 "-" 0 "inside" 198 "TEX28"
"chrX" 153523329 153523597 269 "*" 0.645623126072305 "X237" "ENSG00000007350" 153524024 153558700 34677 "+" 426 "upstream" 426 "TKTL1"
"chrX" 12992684 12993214 531 "*" 0.564882432507461 "X238" "ENSG00000205542" 12993227 12995346 2120 "+" 12 "upstream" 12 "TMSB4X"
"chrX" 14048019 14048281 263 "*" 0.501121154849123 "X239" "ENSG00000046647" 14026398 14048012 21615 "-" 6 "upstream" 6 "GEMIN8"
"chr1" 91966139 91966616 478 "*" 0.501080144847259 "X240" "ENSG00000097046" 91966408 91991321 24914 "+" 0 "overlapStart" 0 "CDC7"
"chrX" 70712215 70712810 596 "*" 0.559091625859604 "X241" "ENSG00000199751" 70710916 70711017 102 "-" 1197 "upstream" 1197 "Y_RNA"
"chrX" 70712215 70712810 596 "*" 0.559091625859604 "X241" "ENSG00000243468" 70711529 70712778 1250 "-" 0 "overlapStart" 0 "INGX"
"chrX" 73523856 73524064 209 "*" 0.638747639997563 "X242" "ENSG00000187969" 73524025 73524868 844 "+" 0 "overlapStart" 0 "ZCCHC13"
"chrX" 100547965 100548242 278 "*" 0.633479778520803 "X243" "ENSG00000102387" 100523241 100548059 24819 "-" 0 "overlapStart" 0 "TAF7L"
"chrX" 100547965 100548242 278 "*" 0.633479778520803 "X243" "ENSG00000222203" 100543905 100543999 95 "-" 3965 "upstream" 3965 "Y_RNA"
"chr1" 32801733 32802312 580 "*" 0.551943301135022 "X244" "ENSG00000175130" 32799433 32801980 2548 "-" 0 "overlapStart" 0 "MARCKSL1"
"chrX" 149736453 149737055 603 "*" 0.550132794449532 "X245" "ENSG00000171100" 149737069 149841795 104727 "+" 13 "upstream" 13 "MTM1"
"chrX" 153140985 153141905 921 "*" 0.546281221208824 "X246" "ENSG00000196987" 153146127 153154444 8318 "+" 4221 "upstream" 4221 "LCA10"
"chrX" 153715055 153715609 555 "*" 0.544932011831405 "X247" "ENSG00000102178" 153712056 153715009 2954 "-" 45 "upstream" 45 "UBL4A"
"chrX" 18238981 18239282 302 "*" 0.621858425083733 "X248" "ENSG00000177324" 18181051 18239024 57974 "-" 0 "overlapStart" 0 "BEND2"
"chrX" 82763219 82763706 488 "*" 0.543732105144622 "X249" "ENSG00000196767" 82763269 82764775 1507 "+" 0 "overlapStart" 0 "POU3F4"
"chrX" 82763219 82763706 488 "*" 0.543732105144622 "X249" "ENSG00000272066" 82761031 82764222 3192 "-" 0 "inside" 515 "RP3-326L13.2"
"chrX" 82763219 82763706 488 "*" 0.543732105144622 "X249" "ENSG00000272294" 82766304 82767135 832 "+" 2597 "upstream" 2597 "RP3-326L13.3"
"chrX" 119148809 119149973 1165 "*" 0.543201907239632 "X250" "ENSG00000234493" 119144675 119149501 4827 "-" 0 "overlapStart" 0 "GS1-421I3.2"
"chrX" 49042556 49043355 800 "*" 0.541086550705809 "X251" "ENSG00000012211" 49031151 49042845 11695 "-" 0 "overlapStart" 0 "PRICKLE3"
"chrX" 102318831 102319368 538 "*" 0.538803437643709 "X252" "ENSG00000133169" 102317579 102319168 1590 "-" 0 "overlapStart" 0 "BEX1"
"chrX" 70521196 70521650 455 "*" 0.613951759918939 "X253" "ENSG00000147166" 70521584 70525221 3638 "+" 0 "overlapStart" 0 "ITGB1BP2"
"chrX" 75004943 75005360 418 "*" 0.536611193655622 "X254" "ENSG00000186675" 75002823 75005079 2257 "-" 0 "overlapStart" 0 "MAGEE2"
"chrX" 20134346 20134908 563 "*" 0.53618718538808 "X255" "ENSG00000184368" 20024831 20135035 110205 "-" 0 "inside" 126 "MAP7D2"
"chrY" 22917782 22918261 480 "*" 0.612398185078496 "X256" "ENSG00000157828" 22918050 22942918 24869 "+" 0 "overlapStart" 0 "RPS4Y2"
"chrX" 147581919 147582133 215 "*" 0.535715625659743 "X257" "ENSG00000155966" 147582139 148082193 500055 "+" 5 "upstream" 5 "AFF2"
"chrX" 147581919 147582133 215 "*" 0.535715625659743 "X257" "ENSG00000237741" 147579633 147582135 2503 "-" 0 "inside" 1 "AC002368.4"
"chrX" 105065721 105066526 806 "*" 0.534035025524367 "X258" "ENSG00000123572" 105066536 105202602 136067 "+" 9 "upstream" 9 "NRK"
"chrX" 50213528 50214061 534 "*" 0.530025473611719 "X260" "ENSG00000204466" 50108408 50213737 105330 "-" 0 "overlapStart" 0 "DGKK"
"chrX" 128788749 128789389 641 "*" 0.529734430478393 "X261" "ENSG00000171388" 128779240 128788933 9694 "-" 0 "overlapStart" 0 "APLN"
"chrX" 106243175 106243848 674 "*" 0.528524110406234 "X262" "ENSG00000133131" 106057101 106243474 186374 "-" 0 "overlapStart" 0 "MORC4"
"chrX" 21958416 21958690 275 "*" 0.5283093194848 "X263" "ENSG00000102172" 21958691 22025798 67108 "+" 0 "upstream" 0 "SMS"
"chrX" 77154732 77155144 413 "*" 0.52714575084876 "X264" "LRG_353" 77081861 77151065 69205 "-" 3666 "upstream" 3666 "LRG_353"
"chrX" 77154732 77155144 413 "*" 0.52714575084876 "X264" "ENSG00000102158" 77081861 77151090 69230 "-" 3641 "upstream" 3641 "MAGT1"
"chrX" 77154732 77155144 413 "*" 0.52714575084876 "X264" "ENSG00000131174" 77154935 77162870 7936 "+" 0 "overlapStart" 0 "COX7B"
"chrX" 134654287 134654686 400 "*" 0.526613975887605 "X265" "ENSG00000165359" 134654584 134716435 61852 "+" 0 "overlapStart" 0 "DDX26B"
"chrX" 134654287 134654686 400 "*" 0.526613975887605 "X265" "ENSG00000225235" 134654008 134654599 592 "-" 0 "overlapStart" 0 "DDX26B-AS1"
"chrX" 152599398 152599997 600 "*" 0.526292527439447 "X266" "ENSG00000063587" 152599613 152625568 25956 "+" 0 "overlapStart" 0 "ZNF275"
"chrX" 83442847 83443186 340 "*" 0.52591712592029 "X268" "ENSG00000072133" 83318984 83442933 123950 "-" 0 "overlapStart" 0 "RPS6KA6"
"chrX" 63425537 63425930 394 "*" 0.525636345885176 "X269" "ENSG00000184675" 63404997 63425624 20628 "-" 0 "overlapStart" 0 "AMER1"
"chrX" 63425537 63425930 394 "*" 0.525636345885176 "X269" "ENSG00000244006" 63430570 63430866 297 "+" 4639 "upstream" 4639 "RN7SL799P"
"chrX" 102631408 102632131 724 "*" 0.525003111431769 "X271" "ENSG00000166681" 102631268 102633005 1738 "+" 0 "inside" 139 "NGFRAP1"
"chrX" 131623878 131624141 264 "*" 0.524565167767773 "X272" "ENSG00000076770" 131503345 131623996 120652 "-" 0 "overlapStart" 0 "MBNL3"
"chrX" 11129115 11129352 238 "*" 0.523902182854323 "X273" "ENSG00000234129" 10865996 11129261 263266 "-" 0 "overlapStart" 0 "RP11-120D5.1"
"chrX" 11129115 11129352 238 "*" 0.523902182854323 "X273" "ENSG00000004961" 11129421 11141198 11778 "+" 68 "upstream" 68 "HCCS"
"chrX" 118108506 118109068 563 "*" 0.523819933637599 "X274" "ENSG00000175556" 118108581 118152318 43738 "+" 0 "overlapStart" 0 "LONRF3"
"chrX" 117861092 117861636 545 "*" 0.523355054188743 "X275" "ENSG00000131724" 117861535 117928502 66968 "+" 0 "overlapStart" 0 "IL13RA1"
